,title,price,rating,num_ratings,url
920,"B2b Lead Generation, Contact list building, Email scraping, Data Entry",25.0,5.0,24,https://www.upwork.com/services/product/marketing-b2b-lead-generation-email-lists-contact-list-building-prospect-lists-1564312817814056960
921,"Data entry, data organizing and structuring in excel",20.0,4.8,28,https://www.upwork.com/services/product/data-entry-data-organizing-and-structuring-in-excel-1326061330492997632
922,"High quality services - Transcription, Data Entry, VA",30.0,4.9,42,https://www.upwork.com/services/product/high-quality-services-transcription-data-entry-va-1395580276359335936
923,"LinkedIn Leads, Lead Generation, B2B List, Ecommerce Leads! & Data Entry.",40.0,4.7,81,https://www.upwork.com/services/product/any-type-of-doctors-physicians-specialist-email-leads-in-the-us-or-europe-1352265564498329600
924,Data to Google Spreadsheet from an external API,300.0,4.6,58,https://www.upwork.com/services/product/data-synced-from-firebase-to-google-sheets-1437302851533602816
925,An excellent data analytics services and full report in R Studio,30.0,5.0,12,https://www.upwork.com/services/product/a-timely-professional-data-analytics-services-for-your-research-projects-1389495472106500096
926,A dedicated and professional virtual assistant to save your time and cost,30.0,4.9,177,https://www.upwork.com/services/product/a-dedicated-and-professional-virtual-assistant-to-save-your-time-and-cost-1548322534827257856
927,A 100% accurate email list of 200-500 Prospect/Leads,30.0,4.8,246,https://www.upwork.com/services/product/a-list-of-200-500-prospect-list-1430697714184306688
928,A WordPress installation and Theme setup with demo data .,100.0,5.0,17,https://www.upwork.com/services/product/a-wordpress-installation-and-theme-setup-with-demo-data-1377657107817721856
929,Advanced statistical data analysis in Rstudio or Python,60.0,5.0,1,https://www.upwork.com/services/product/development-it-premium-statistical-data-analysis-in-rstudio-or-jupyter-notebook-1573579359177203712
930,A fantastic Tableau Dashboard with eye-catching & informative visuals.,80.0,5.0,35,https://www.upwork.com/services/product/a-fantastic-tableau-dashboard-with-eye-catching-informative-visuals-1511809041718177792
931,Lead Generation | Contact List Research | Data Entry,40.0,5.0,65,https://www.upwork.com/services/product/lead-generation-contact-list-research-data-entry-1322830723847069696
932,A transformed data model utilizing in advance the analytical tools.,100.0,5.0,4,https://www.upwork.com/services/product/a-transformed-data-model-utilizing-in-advance-the-analytical-tools-1354352746855030784
933,An in incredible data visualization dashboard with the tool of your choice,100.0,5.0,6,https://www.upwork.com/services/product/an-incredible-dashboard-in-excel-google-sheets-powerbi-google-data-studio-1327675727466278912
934,Python data scraping/web scraping/Scrapy/web crawling,30.0,4.9,9,https://www.upwork.com/services/product/python-data-scraping-web-scraping-scrapy-web-crawling-1542872705153200128
935,"Data entry, formula, function,graphs excel or google sheets",20.0,4.9,44,https://www.upwork.com/services/product/i-will-do-data-entry-formula-function-graphs-excel-or-google-sheets-1314584488017039360
936,An accurate and reliable data entry results efficiently on time.,15.0,5.0,27,https://www.upwork.com/services/product/an-accurate-and-reliable-data-entry-results-efficiently-on-time-1389952517955907584
937,"Accurate data entry, manual typing, PDF to Word and Excel Conversion",20.0,4.9,62,https://www.upwork.com/services/product/admin-customer-support-accurate-data-entry-manual-typing-pdf-to-word-and-excel-conversion-1575884101819957248
938,Data Entry and Lead generation services for your business,10.0,4.9,40,https://www.upwork.com/services/product/admin-customer-support-accurate-data-entry-manual-typing-convert-pdf-to-word-and-excel-1314671027725533184
939,"Excel Data Entry, Web research, Copy paste, Virtual Assistant, PDF to Excel",20.0,4.7,57,https://www.upwork.com/services/product/excel-data-entry-web-research-copy-paste-virtual-assistant-pdf-to-excel-1354870895521071104
940,"Excel data entry, data collection, data cleaning and data formatting",30.0,5.0,4,https://www.upwork.com/services/product/excel-data-entry-data-collection-data-cleaning-and-data-formatting-1535999269369528320
941,"Data entry, Data Collection, Copy-Paste, Web Research, Admin Support",10.0,5.0,22,https://www.upwork.com/services/product/data-entry-data-collection-copy-paste-web-research-admin-support-1413720945934348288
942,Your app or website tested!,30.0,5.0,101,https://www.upwork.com/services/product/development-it-your-app-or-website-tested-1314295687678164992
943,An insightful analysis on your data,100.0,5.0,2,https://www.upwork.com/services/product/an-insightful-analysis-on-your-data-1315739884847005696
944,All Type of Data Entry Support,15.0,5.0,25,https://www.upwork.com/services/product/all-type-of-data-entry-support-1403309417064628224
945,Data entry expert | data research | data mining expert,20.0,5.0,26,https://www.upwork.com/services/product/data-entry-expert-data-research-data-mining-expert-1536414420622213120
946,Professional data analysis with python,180.0,5.0,34,https://www.upwork.com/services/product/professional-data-analysis-with-python-1541451268376670208
947,An amazing data entry service for your project,10.0,5.0,37,https://www.upwork.com/services/product/an-amazing-data-entry-service-for-your-project-1482243567545454592
948,Insights from Data Analysis and Visualization of datasets through Python,150.0,4.9,20,https://www.upwork.com/services/product/insights-from-data-analysis-and-visualization-of-datasets-through-python-1493358080641380352
949,An engaging data visualization infographic tailored for your content,75.0,5.0,63,https://www.upwork.com/services/product/an-engaging-infographic-tailored-for-your-content-1314597109999222784
950,"LinkedIn email finding using sales navigator, targeted b2b lead generation",25.0,4.8,120,https://www.upwork.com/services/product/marketing-linkedin-email-finding-using-sales-navigator-targeted-b2b-lead-generation-1330252799727611904
951,"Full Working Power BI multiple page, responsive report.",30.0,4.8,34,https://www.upwork.com/services/product/full-working-power-bi-multiple-page-responsive-report-1384841708877721600
952,Python data scraping services,50.0,5.0,1,https://www.upwork.com/services/product/python-data-scraping-services-1474408677334319104
953,A cleaned data set from a given website,60.0,5.0,1,https://www.upwork.com/services/product/a-cleaned-data-set-from-a-given-website-1372543230518304768
954,"A virtual assistant for data entry, web research and others servics",10.0,5.0,66,https://www.upwork.com/services/product/a-virtual-assistant-for-data-entry-web-research-and-others-servics-1381232371863584768
955,Cool data visualization on your website,150.0,4.9,9,https://www.upwork.com/services/product/cool-data-visualization-on-your-website-1452966251963072512
956,"Data Entry Specialist, Accurate Web Research, Copy-Paste, and Data Cleaning",10.0,4.1,41,https://www.upwork.com/services/product/admin-customer-support-accurate-data-entry-copy-paste-web-research-and-excel-data-entry-1586467622531837952
957,A deep neural network for prediction or data analysis,60.0,5.0,3,https://www.upwork.com/services/product/development-it-a-deep-neural-network-for-prediction-or-data-analysis-1550330163542736896
958,A U.S. trademark search report,199.0,5.0,164,https://www.upwork.com/services/product/consulting-hr-a-u-s-trademark-search-report-1320830222732894208
959,"Professional manual typing, Data Entry, Data cleaning & Formatting service",50.0,5.0,3,https://www.upwork.com/services/product/professional-manual-typing-data-entry-data-cleaning-formatting-service-1529813627646054400
960,An insightful BI report/dashboard for your informed business decisions.,99.0,4.7,47,https://www.upwork.com/services/product/an-insightful-bi-report-dashboard-for-your-informed-business-decisions-1328580709029953536
961,Data Cleaning and Wrangling from unstructured to structured format.,50.0,4.3,5,https://www.upwork.com/services/product/development-it-data-cleaning-and-wrangling-from-unstructured-to-structured-format-1583455229267238912
962,A minimalistic modern Google Data Studio dashboard,300.0,5.0,66,https://www.upwork.com/services/product/a-nice-google-data-studio-report-1460193451106152448
963,"Accurate data entry, manual typing, convert PDF to Word and Excel",25.0,5.0,21,https://www.upwork.com/services/product/accurate-data-entry-manual-typing-convert-pdf-to-word-and-excel-1442919064910217216
964,"Web Scraping, Web Extraction, Data Scraping, Data Mining with Clean Data",70.0,5.0,2,https://www.upwork.com/services/product/web-scraping-web-extraction-data-scraping-data-mining-with-clean-data-1551479462101278720
965,Data analysis and a predictive analysis using linear regression.,79.0,5.0,5,https://www.upwork.com/services/product/development-it-data-analysis-and-a-predictive-analysis-using-linear-regression-1385976066572496896
966,Accurate data entry & web research services,20.0,5.0,52,https://www.upwork.com/services/product/accurate-data-entry-web-research-services-1552324225062928384
967,"HubSpot Data Visualization, HubSpot Marketing and Sales, Integration",50.0,5.0,23,https://www.upwork.com/services/product/hubspot-data-visualization-hubspot-marketing-and-sales-integration-1557995665063862272
968,Me as your data protection representation in the european union,80.0,5.0,13,https://www.upwork.com/services/product/admin-customer-support-me-as-your-data-protection-representation-in-the-european-union-1592557952860360704
969,My assistance regarding Machine learning and Data Engineering using Python.,200.0,4.9,80,https://www.upwork.com/services/product/my-assistance-regarding-machine-learning-and-data-engineering-using-python-1515789116650745856
970,"SemRush, Ahrefs, Spyfu Tools Audit Report - GDPR Audit Research - SEO Tools",50.0,4.7,116,https://www.upwork.com/services/product/semrush-ahrefs-spyfu-tools-audit-report-gdpr-audit-research-seo-tools-1526720814674407424
971,"Data Entry, Data Collection, Data Mining,& web research",15.0,4.7,12,https://www.upwork.com/services/product/data-entry-data-collection-data-mining-web-research-1515275681853161472
972,"Top data research, collection, entry, processing and other admin support",10.0,5.0,46,https://www.upwork.com/services/product/top-data-research-collection-entry-processing-and-other-admin-support-1321112159899045888
973,An optimized automated Python web scraper that will crawl your website,95.0,5.0,40,https://www.upwork.com/services/product/development-it-an-optimized-automated-python-web-scraper-that-will-crawl-your-website-1549040476916441088
974,Deep & Advanced On-Page SEO for any CMS. Most recent SEO practices,47.0,4.5,348,https://www.upwork.com/services/product/marketing-deep-advanced-on-page-seo-for-any-cms-most-recent-seo-practices-1324112936242241536
975,"High quality Data Entry, Data Collection & web research services",20.0,5.0,31,https://www.upwork.com/services/product/accurate-and-quick-delivery-for-your-data-entry-project-1313882791970398208
976,"M&A, valuation & financial data and multiples for any company/industry",100.0,5.0,15,https://www.upwork.com/services/product/m-a-valuation-financial-data-and-multiples-for-any-company-industry-1440315490350895104
